,index,date,activity_type,favorite,title,distance,calories,time,avg_hr,max_hr,aerobic_te,avg_run_cadence,max_run_cadence,avg_speed,max_speed,elev_gain,elev_loss,avg_stride_length,avg_vertical_ratio,avg_vertical_oscillation,avg_ground_contact_time,avg_gct_balance,avg_bike_cadence,max_bike_cadence,normalized_powerâ_npâ,lr_balance,training_stress_scoreâ,max_avg_power_20_min,avg_power,max_power,grit,flow,total_strokes,avg__swolf,avg_stroke_rate,total_reps,total_sets,climb_time,bottom_time,min_temp,surface_interval,decompression,best_lap_time,number_of_laps,max_temp,athlete_id,filetype,is_race,avg_pace,best_pace,ft_per_mile,intensity,spd_ft_s,spd_mph,GAP_ft_s,GAP_by_intensity
14,98,2017-03-30,Running,False,San Antonio Running,1.56,180,00:12:49,149,162,2.3,172,181,8:12,7:07,52,56,1.15,9.2,9.9,260,49.2% L / 50.8% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,12:49,0:00,75.2,0:00,No,00:00.00,0,0.0,9,garmin,0,0 days 00:08:12,0 days 00:08:12,33.333333333333336,0.9141104294478528,10.73170731707317,7.317073170731708,10.731921174404164,11.740289606898514
15,102,2017-04-02,Running,False,San Antonio Running,2.88,349,00:41:55,124,171,2.3,135,224,14:33,8:09,354,344,0.84,11.7,9.1,312,49.7% L / 50.3% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,41:55,0:00,82.4,0:00,No,00:00.00,0,0.0,9,garmin,0,0 days 00:14:33,0 days 00:14:33,122.91666666666667,0.7607361963190185,6.048109965635738,4.123711340206185,6.049748609430981,7.952492123687499
16,105,2017-04-04,Running,False,Montgomery Running,4.33,517,00:35:38,157,178,3.2,162,225,8:14,5:16,249,246,1.21,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,35:38,0:00,80.6,0:00,No,00:00.00,0,0.0,9,garmin,0,0 days 00:08:14,0 days 00:08:14,57.505773672055426,0.9631901840490797,10.68825910931174,7.287449392712551,10.68889300698257,11.097385733364069
17,106,2017-04-04,Running,False,Montgomery Running,2.02,190,00:14:29,146,158,2.2,173,182,7:10,6:17,72,75,1.3,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,14:29,0:00,62.6,0:00,No,00:00.00,0,0.0,9,garmin,0,0 days 00:07:10,0 days 00:07:10,35.64356435643565,0.8957055214723927,12.279069767441857,8.372093023255813,12.279349552767371,13.709136829459462
18,111,2017-04-06,Running,False,San Antonio Running,2.64,285,00:19:36,157,166,2.8,175,189,7:26,6:33,95,79,1.24,8.0,9.9,252,50.3% L / 49.7% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,19:36,0:00,68.0,0:00,No,00:00.00,0,0.0,9,garmin,0,0 days 00:07:26,0 days 00:07:26,35.984848484848484,0.9631901840490797,11.838565022421523,8.071748878923767,11.838839960907599,12.291279704636551
19,115,2017-04-09,Running,True,Spicewood Running,2.64,316,00:21:57,157,174,2.9,159,175,8:19,6:46,89,85,1.23,9.1,10.9,281,50.1% L / 49.9% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,21:57,0:00,78.8,0:00,No,00:00.00,0,0.0,9,garmin,1,0 days 00:08:19,0 days 00:08:19,33.71212121212121,0.9631901840490797,10.581162324649299,7.214428857715431,10.581378001369023,10.985761874032807
20,124,2017-04-13,Running,False,San Antonio Running,1.46,166,00:11:38,151,159,2.2,169,187,8:00,7:22,62,62,1.19,8.7,10.0,264,49.6% L / 50.4% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,11:38,0:00,71.6,0:00,No,00:00.00,0,0.0,9,garmin,0,0 days 00:08:00,0 days 00:08:00,42.465753424657535,0.9263803680981595,11.0,7.5,11.000355766858466,11.874556225151855
21,125,2017-04-14,Running,False,San Antonio Running,3.76,430,00:30:06,153,163,3.0,172,179,8:01,6:39,112,112,1.19,8.3,9.7,262,49.7% L / 50.3% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,30:06,0:00,68.0,0:00,No,00:00.00,0,0.0,9,garmin,0,0 days 00:08:01,0 days 00:08:01,29.787234042553195,0.9386503067484663,10.977130977130976,7.484407484407484,10.977305659030312,11.694776617136869
22,127,2017-04-14,Running,False,San Antonio Running,3.73,428,00:29:24,156,165,3.1,170,184,7:53,5:52,102,112,1.21,8.4,10.1,261,50.2% L / 49.8% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,29:24,0:00,73.4,0:00,No,00:00.00,0,0.0,9,garmin,0,0 days 00:07:53,0 days 00:07:53,27.345844504021446,0.9570552147239264,11.162790697674417,7.6109936575052854,11.162940409018251,11.663841581217788
23,130,2017-04-15,Running,False,San Antonio Running,1.35,152,00:11:11,143,154,2.1,175,190,8:19,7:14,62,52,1.21,8.9,9.8,254,49.6% L / 50.4% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,11:11,0:00,78.8,0:00,No,00:00.00,0,0.0,9,garmin,0,0 days 00:08:19,0 days 00:08:19,45.925925925925924,0.8773006134969326,10.581162324649299,7.214428857715431,10.581562585546092,12.06150140869939
24,135,2017-04-18,Running,False,San Antonio Running,2.57,260,00:18:25,152,171,2.5,174,201,7:10,5:59,95,89,1.3,7.8,10.0,252,49.5% L / 50.5% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,18:25,0:00,64.4,0:00,No,00:00.00,0,0.0,9,garmin,0,0 days 00:07:10,0 days 00:07:10,36.964980544747085,0.9325153374233128,12.279069767441857,8.372093023255813,12.279370682048107,13.168009349827905
25,139,2017-04-19,Running,False,San Antonio Running,3.23,350,00:23:30,155,169,3.0,172,185,7:17,6:20,108,82,1.29,7.8,9.9,261,49.3% L / 50.7% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,23:30,0:00,82.4,0:00,No,00:00.00,0,0.0,9,garmin,0,0 days 00:07:17,0 days 00:07:17,33.43653250773994,0.950920245398773,12.082379862700229,8.237986270022883,12.082622128861042,12.706241335511935
26,142,2017-04-21,Running,False,San Antonio Running,2.01,221,00:15:13,149,160,2.4,176,184,7:34,6:22,72,72,1.25,8.1,9.7,253,49.4% L / 50.6% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,15:13,0:00,73.4,0:00,No,00:00.00,0,0.0,9,garmin,0,0 days 00:07:34,0 days 00:07:34,35.820895522388064,0.9141104294478528,11.629955947136564,7.929515418502203,11.63022358534239,12.722996271213487
27,144,2017-04-22,Running,False,Spicewood Running,0.67,80,00:05:29.5,150,162,1.8,173,185,8:08,7:32,16,20,1.15,8.0,9.0,270,49.5% L / 50.5% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,5:29.5,0:00,62.6,0:00,No,00:00.00,0,0.0,9,garmin,1,0 days 00:08:08,0 days 00:08:08,23.88059701492537,0.9202453987730062,10.819672131147541,7.3770491803278695,10.819782794646784,11.757497303516171
28,147,2017-04-22,Running,True,Spicewood Running,3.26,371,00:23:59,163,173,3.0,170,191,7:22,6:17,128,118,1.29,7.7,10.0,254,49.9% L / 50.1% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,23:59,0:00,66.2,0:00,No,00:00.00,0,0.0,9,garmin,1,0 days 00:07:22,0 days 00:07:22,39.263803680981596,1.0,11.945701357466064,8.144796380090499,11.946031645277841,11.946031645277841
